o_order_id,o_customer_sk,weekday,date,store
177303,4094,"Thursday","2013-10-10",4
177304,1819,"Sunday","2013-03-31",7
177305,6486,"Wednesday","2013-10-09",1
177306,6126,"Tuesday","2013-09-03",11
177307,1789,"Wednesday","2013-09-11",8
177308,3138,"Monday","2012-01-09",8
177309,4731,"Monday","2013-10-14",10
177310,476,"Thursday","2012-06-21",8
177311,4682,"Monday","2013-11-18",5
177312,3270,"Thursday","2012-03-29",4
177313,6537,"Friday","2012-11-02",4
177314,2468,"Tuesday","2012-09-11",7
177315,6274,"Monday","2012-12-17",11
177316,3471,"Wednesday","2012-06-27",7
177317,5062,"Wednesday","2013-11-13",10
177318,171,"Wednesday","2013-08-07",7
177319,5424,"Friday","2012-06-08",5
177320,6110,"Wednesday","2013-04-17",11
177321,878,"Monday","2012-12-24",2
177322,1572,"Wednesday","2012-12-12",3
177323,962,"Wednesday","2012-08-15",6
177324,784,"Wednesday","2012-02-15",10
177325,3012,"Saturday","2012-04-28",4
177326,2411,"Friday","2012-12-14",11
177327,4688,"Thursday","2013-06-27",7
177328,3201,"Monday","2013-06-17",9
177329,19,"Wednesday","2012-08-22",7
177330,2230,"Friday","2013-01-11",1
177331,6595,"Thursday","2013-04-25",9
177332,2253,"Tuesday","2013-04-09",1
177333,296,"Thursday","2012-06-14",1
177334,6380,"Wednesday","2012-05-23",8
177335,1734,"Thursday","2012-11-29",5
177336,6847,"Friday","2012-01-06",5
177337,7002,"Friday","2012-12-21",11
177338,411,"Wednesday","2013-05-15",8
177339,2591,"Tuesday","2012-08-14",11
177340,2147,"Tuesday","2013-09-03",10
177341,3970,"Tuesday","2013-07-09",1
177342,6046,"Saturday","2012-12-08",7
177343,5733,"Thursday","2013-06-20",9
177344,3540,"Tuesday","2013-01-22",5
177345,3025,"Wednesday","2012-08-29",7
177346,1073,"Wednesday","2013-03-13",10
177347,6040,"Saturday","2013-12-28",8
177348,1978,"Tuesday","2012-03-27",6
177349,6267,"Friday","2013-06-21",10
177350,754,"Thursday","2012-07-05",6
177351,5648,"Tuesday","2013-08-13",11
177352,5780,"Monday","2013-10-14",1
177353,1710,"Tuesday","2012-11-13",3
177354,1307,"Thursday","2013-07-25",9
177355,2350,"Tuesday","2012-06-12",3
177356,6214,"Monday","2013-02-11",9
177357,421,"Wednesday","2012-06-20",1
177358,4861,"Friday","2013-05-31",11
177359,3695,"Tuesday","2012-07-24",4
177360,2205,"Wednesday","2012-05-02",6
177361,6573,"Tuesday","2012-12-04",6
177362,1727,"Tuesday","2013-07-02",7
177363,2272,"Wednesday","2012-06-27",11
177364,4639,"Tuesday","2013-12-03",5
177365,1643,"Thursday","2013-12-12",5
177366,2523,"Saturday","2013-04-20",3
177367,3211,"Wednesday","2013-10-23",8
177368,503,"Tuesday","2013-07-02",9
177369,72,"Wednesday","2012-11-14",1
177370,5603,"Thursday","2013-06-13",2
177371,1691,"Friday","2013-11-01",3
177372,5414,"Friday","2013-06-21",10
177373,1862,"Monday","2012-05-14",2
177374,7005,"Thursday","2012-10-25",7
177375,2731,"Thursday","2013-10-17",4
177376,2618,"Tuesday","2012-04-24",2
177377,2294,"Tuesday","2013-09-10",1
177378,3783,"Wednesday","2013-12-04",4
177379,1368,"Friday","2013-02-01",10
177380,3148,"Wednesday","2013-07-17",7
177381,2508,"Thursday","2013-04-25",11
177382,6329,"Tuesday","2013-03-19",2
177383,483,"Wednesday","2013-08-07",3
177384,839,"Friday","2013-04-19",1
177385,1713,"Monday","2013-04-01",3
177386,1380,"Thursday","2012-12-13",11
177387,4449,"Monday","2013-02-25",9
177388,2101,"Friday","2013-01-04",6
177389,5940,"Thursday","2013-01-03",10
177390,2056,"Sunday","2012-09-02",1
177391,6943,"Friday","2013-08-30",5
177392,5729,"Monday","2012-07-16",4
177393,2770,"Thursday","2012-11-22",9
177394,6884,"Tuesday","2012-03-20",4
177395,6636,"Wednesday","2013-07-31",5
177396,1650,"Wednesday","2012-05-30",3
177397,6513,"Thursday","2013-02-07",1
177398,6632,"Friday","2012-04-27",7
177399,503,"Wednesday","2012-12-05",11
177400,789,"Thursday","2013-10-10",7
177401,2235,"Wednesday","2012-05-30",6
177402,5451,"Thursday","2013-12-12",6
177403,3255,"Wednesday","2012-05-02",1
177404,5035,"Wednesday","2013-09-25",8
177405,2111,"Monday","2013-09-30",8
177406,683,"Monday","2012-10-08",1
177407,6796,"Wednesday","2013-12-11",5
177408,1379,"Tuesday","2013-05-28",6
177409,6069,"Wednesday","2013-06-05",11
177410,4096,"Friday","2012-04-06",5
177411,743,"Wednesday","2012-03-14",10
177412,1337,"Tuesday","2012-05-08",2
177413,3276,"Friday","2012-07-13",1
177414,430,"Monday","2013-09-02",10
177415,3371,"Wednesday","2012-03-28",11
177416,4373,"Thursday","2012-08-02",11
177417,6926,"Thursday","2012-04-05",3
177418,798,"Tuesday","2013-10-15",4
177419,2555,"Friday","2013-02-08",3
177420,4308,"Thursday","2012-06-07",5
177421,2459,"Monday","2013-04-29",5
177422,4867,"Tuesday","2013-05-28",3
177423,1873,"Tuesday","2013-08-20",7
177424,5654,"Thursday","2012-05-10",10
177425,6557,"Friday","2012-03-09",7
177426,1177,"Wednesday","2012-07-25",7
177427,634,"Friday","2013-02-22",8
177428,1295,"Friday","2013-04-12",4
177429,4708,"Wednesday","2013-03-20",8
177430,1278,"Wednesday","2012-05-16",8
177431,3575,"Friday","2013-06-07",4
177432,5895,"Thursday","2012-05-03",8
177433,570,"Wednesday","2013-07-24",3
177434,432,"Thursday","2013-11-14",9
177435,5131,"Tuesday","2012-02-14",6
177436,4329,"Tuesday","2013-08-06",4
177437,5320,"Tuesday","2012-05-08",3
177438,3745,"Tuesday","2012-01-31",4
177439,291,"Sunday","2012-07-01",10
177440,6550,"Wednesday","2013-01-23",6
177441,6926,"Wednesday","2012-02-22",2
177442,4945,"Thursday","2013-04-25",4
177443,4642,"Tuesday","2012-09-18",7
177444,3424,"Wednesday","2013-02-06",2
177445,6853,"Wednesday","2012-10-03",7
177446,4413,"Wednesday","2013-05-29",5
177447,6042,"Friday","2013-08-02",9
177448,2048,"Monday","2012-12-17",10
177449,3150,"Wednesday","2012-04-18",5
177450,3912,"Tuesday","2013-07-16",6
177451,1791,"Tuesday","2012-10-30",2
177452,4776,"Tuesday","2012-08-28",4
177453,6888,"Wednesday","2012-12-19",11
177454,2926,"Monday","2013-01-07",8
177455,4772,"Friday","2013-01-25",5
177456,2392,"Monday","2013-02-25",2
177457,3864,"Wednesday","2012-05-23",10
177458,2461,"Wednesday","2012-09-12",8
177459,3279,"Wednesday","2013-08-21",8
177460,3521,"Wednesday","2013-09-18",7
177461,314,"Tuesday","2013-12-10",3
177462,3027,"Wednesday","2012-04-11",9
177463,1480,"Tuesday","2012-04-03",11
177464,59,"Saturday","2012-06-16",7
177465,6707,"Tuesday","2012-03-13",10
177466,3527,"Wednesday","2013-05-22",3
177467,4125,"Wednesday","2013-05-08",6
177468,1173,"Friday","2013-02-15",6
177469,2073,"Monday","2013-01-14",2
177470,5188,"Monday","2013-10-28",6
177471,5415,"Monday","2012-06-11",1
177472,72,"Tuesday","2012-05-01",7
177473,4001,"Wednesday","2012-05-02",3
177474,6332,"Friday","2013-03-29",4
177475,1600,"Friday","2012-09-14",8
177476,2851,"Monday","2012-05-21",4
177477,2754,"Friday","2012-06-15",1
177478,2775,"Tuesday","2012-12-25",4
177479,2802,"Wednesday","2012-07-18",6
177480,695,"Thursday","2012-11-22",4
177481,2387,"Friday","2012-05-04",1
177482,2929,"Thursday","2013-11-21",8
177483,3196,"Wednesday","2013-06-26",8
177484,294,"Tuesday","2013-03-26",10
177485,3558,"Friday","2013-11-29",6
177486,5460,"Tuesday","2012-07-10",8
177487,1970,"Wednesday","2012-04-25",5
177488,2909,"Wednesday","2012-12-19",2
177489,38,"Monday","2012-12-03",5
177490,5917,"Wednesday","2012-03-21",5
177491,6291,"Tuesday","2012-04-10",11
177492,4158,"Monday","2013-04-22",7
177493,4029,"Friday","2012-01-06",9
177494,4600,"Wednesday","2013-06-26",9
177495,807,"Friday","2013-03-01",5
177496,5138,"Wednesday","2012-01-11",1
177497,56,"Wednesday","2013-12-11",6
177498,261,"Wednesday","2012-06-27",3
177499,6441,"Tuesday","2012-08-14",3
177500,810,"Tuesday","2012-11-20",4
177501,3387,"Wednesday","2012-03-28",9
177502,5080,"Tuesday","2013-01-08",6
177503,1397,"Thursday","2013-11-07",1
177504,6474,"Monday","2013-06-10",7
177505,941,"Sunday","2012-04-29",6
177506,3758,"Friday","2012-01-13",9
177507,388,"Tuesday","2013-06-18",1
177508,2966,"Wednesday","2012-11-21",1
177509,2050,"Thursday","2013-05-16",3
177510,5546,"Thursday","2013-03-28",9
177511,6379,"Thursday","2013-12-26",3
177512,4809,"Tuesday","2013-07-02",6
177513,2268,"Friday","2013-11-01",6
177514,6390,"Wednesday","2013-05-08",5
177515,2158,"Wednesday","2012-06-27",5
177516,2116,"Friday","2012-07-13",1
177517,2542,"Thursday","2012-12-13",10
177518,3643,"Wednesday","2012-11-14",6
177519,814,"Thursday","2012-02-16",1
177520,5878,"Monday","2013-07-22",2
177521,1175,"Friday","2012-04-06",6
177522,107,"Wednesday","2013-02-13",8
177523,3583,"Monday","2012-03-05",11
177524,5270,"Monday","2013-12-23",7
177525,5452,"Thursday","2013-07-11",3
177526,863,"Wednesday","2013-07-10",10
177527,5582,"Tuesday","2012-12-18",2
177528,4687,"Wednesday","2012-02-08",11
177529,6723,"Wednesday","2013-08-28",6
177530,5166,"Tuesday","2013-12-24",8
177531,4336,"Thursday","2013-05-30",7
177532,1003,"Tuesday","2013-08-27",4
177533,2887,"Wednesday","2012-10-03",3
177534,2765,"Wednesday","2012-05-16",6
177535,1211,"Thursday","2012-08-30",1
177536,3405,"Tuesday","2013-07-02",10
177537,943,"Thursday","2013-09-19",4
177538,3753,"Monday","2013-02-25",8
177539,5738,"Tuesday","2012-01-31",2
177540,1094,"Wednesday","2012-07-18",8
177541,2128,"Tuesday","2012-12-04",9
177542,1368,"Monday","2012-01-16",6
177543,4423,"Tuesday","2013-11-19",9
177544,3403,"Tuesday","2012-09-25",2
177545,6176,"Wednesday","2013-05-01",9
177546,5882,"Wednesday","2012-05-16",7
177547,5626,"Wednesday","2013-11-27",3
177548,250,"Wednesday","2012-04-11",2
177549,6422,"Friday","2012-03-02",3
177550,959,"Saturday","2013-08-31",9
177551,2847,"Friday","2012-10-26",9
177552,5079,"Friday","2013-10-18",10
177553,6924,"Friday","2013-01-11",11
177554,6850,"Thursday","2012-07-19",8
177555,6604,"Wednesday","2013-10-02",2
177556,1285,"Tuesday","2012-11-06",8
177557,2859,"Friday","2012-05-18",1
177558,2265,"Saturday","2012-09-15",9
177559,2011,"Saturday","2013-08-03",9
177560,4385,"Tuesday","2013-05-28",3
177561,6490,"Friday","2013-11-15",2
177562,3355,"Thursday","2013-10-03",7
177563,950,"Thursday","2013-07-11",8
177564,6920,"Wednesday","2012-10-17",1
177565,905,"Thursday","2013-01-31",5
177566,879,"Tuesday","2013-09-17",10
177567,2100,"Wednesday","2013-07-24",11
177568,3127,"Tuesday","2013-08-13",9
177569,5752,"Thursday","2012-03-01",4
177570,2218,"Wednesday","2013-03-20",9
177571,2650,"Friday","2013-06-21",5
177572,4867,"Wednesday","2012-02-08",3
177573,1398,"Tuesday","2012-10-02",5
177574,1153,"Friday","2012-02-24",10
177575,3526,"Wednesday","2012-02-08",11
177576,1875,"Saturday","2013-12-14",6
177577,4488,"Wednesday","2012-01-18",10
177578,6993,"Wednesday","2012-09-19",9
177579,3349,"Monday","2013-02-18",5
177580,2330,"Thursday","2013-10-24",1
177581,5472,"Wednesday","2013-11-20",2
177582,6976,"Thursday","2012-05-17",8
177583,605,"Wednesday","2012-06-13",1
177584,5880,"Monday","2012-10-15",1
177585,6246,"Tuesday","2013-12-10",5
177586,5104,"Tuesday","2013-01-01",3
177587,1790,"Friday","2012-06-08",8
177588,1592,"Tuesday","2013-04-09",9
177589,247,"Saturday","2012-08-11",3
177590,585,"Friday","2012-08-24",9
177591,4112,"Monday","2012-07-16",10
177592,4305,"Thursday","2013-12-12",9
177593,6619,"Tuesday","2013-10-22",5
177594,5935,"Tuesday","2012-03-06",10
177595,763,"Friday","2012-03-09",11
177596,2802,"Friday","2012-01-27",7
177597,4700,"Friday","2013-08-30",7
177598,1766,"Monday","2012-05-07",5
177599,2641,"Thursday","2013-07-18",11
177600,2064,"Wednesday","2012-05-30",2
177601,4791,"Wednesday","2012-02-22",1
177602,5556,"Wednesday","2013-01-09",1
177603,146,"Wednesday","2012-07-11",10
177604,7044,"Friday","2012-09-14",11
177605,1613,"Monday","2012-11-19",9
177606,5630,"Wednesday","2012-08-15",8
177607,735,"Wednesday","2012-09-26",1
177608,5474,"Monday","2013-03-25",9
177609,1761,"Wednesday","2013-01-30",7
177610,5875,"Thursday","2012-01-19",3
177611,2038,"Thursday","2013-03-14",6
177612,3879,"Thursday","2012-03-08",1
177613,4503,"Monday","2012-11-26",5
177614,4423,"Wednesday","2012-09-05",6
177615,1466,"Wednesday","2013-05-15",9
177616,1010,"Wednesday","2013-05-08",4
177617,3502,"Sunday","2012-04-01",4
177618,5393,"Thursday","2013-08-01",3
177619,6092,"Friday","2012-11-16",7
177620,6270,"Wednesday","2013-07-03",7
177621,2282,"Tuesday","2012-05-01",2
177622,1652,"Thursday","2013-07-18",2
177623,2317,"Friday","2012-03-02",7
177624,6018,"Wednesday","2012-05-02",10
177625,789,"Thursday","2012-05-10",7
177626,1137,"Thursday","2013-03-07",1
177627,4812,"Saturday","2013-05-25",11
177628,663,"Wednesday","2013-03-06",4
177629,1782,"Friday","2013-08-30",9
177630,3099,"Friday","2012-09-07",2
177631,6350,"Wednesday","2013-01-23",4
177632,6147,"Tuesday","2012-10-02",3
177633,6461,"Friday","2013-07-05",5
177634,4735,"Wednesday","2012-11-14",4
177635,1484,"Wednesday","2013-06-19",7
177636,6664,"Wednesday","2013-08-28",10
177637,6524,"Wednesday","2013-10-16",7
177638,3472,"Tuesday","2013-07-02",8
177639,2226,"Friday","2013-09-27",5
177640,5041,"Friday","2012-02-03",9
177641,322,"Thursday","2012-07-05",10
177642,5784,"Tuesday","2013-04-02",6
177643,555,"Tuesday","2013-06-18",5
177644,6981,"Sunday","2013-07-21",2
177645,3071,"Tuesday","2013-05-28",8
177646,3161,"Wednesday","2013-03-20",8
177647,41,"Thursday","2012-10-25",3
177648,2363,"Tuesday","2013-12-24",2
177649,5066,"Thursday","2013-01-31",5
177650,4021,"Tuesday","2012-06-05",9
177651,5974,"Wednesday","2013-06-12",2
177652,3104,"Friday","2012-07-13",5
177653,5966,"Friday","2012-07-06",6
177654,1575,"Wednesday","2013-01-09",3
177655,6805,"Wednesday","2012-12-12",9
177656,3961,"Wednesday","2013-02-20",5
177657,1676,"Tuesday","2013-07-16",4
177658,252,"Wednesday","2013-10-23",8
177659,259,"Wednesday","2012-01-18",8
177660,3622,"Wednesday","2012-08-15",1
177661,2336,"Monday","2013-12-09",7
177662,7003,"Friday","2012-06-01",3
177663,1979,"Wednesday","2013-11-13",5
177664,6753,"Friday","2012-05-18",6
177665,2776,"Wednesday","2012-08-08",2
177666,3249,"Friday","2013-06-14",9
177667,2740,"Tuesday","2013-11-26",10
177668,1129,"Friday","2012-09-07",10
177669,2287,"Friday","2012-05-18",10
177670,234,"Wednesday","2013-09-04",3
177671,3236,"Wednesday","2013-08-28",5
177672,3024,"Wednesday","2013-10-09",2
177673,871,"Wednesday","2013-11-27",10
177674,84,"Friday","2013-09-06",4
177675,2446,"Wednesday","2012-05-30",7
177676,6774,"Thursday","2012-12-27",6
177677,175,"Friday","2012-07-27",9
177678,1424,"Wednesday","2012-04-25",2
177679,1535,"Wednesday","2013-09-04",10
177680,6139,"Friday","2013-06-07",3
177681,5184,"Thursday","2013-12-05",3
177682,362,"Tuesday","2013-01-15",1
177683,5395,"Wednesday","2013-04-10",8
177684,3898,"Thursday","2013-09-26",4
177685,3818,"Wednesday","2012-09-05",2
177686,2887,"Thursday","2013-06-20",6
177687,830,"Monday","2013-02-11",2
177688,2632,"Wednesday","2013-10-16",10
177689,6095,"Thursday","2013-05-02",2
177690,1597,"Tuesday","2013-02-26",4
177691,3367,"Thursday","2013-07-11",10
177692,3881,"Friday","2012-07-06",3
177693,1308,"Wednesday","2012-03-28",1
177694,4112,"Thursday","2013-08-08",6
177695,942,"Thursday","2012-01-05",9
177696,4961,"Wednesday","2013-09-18",5
177697,7005,"Friday","2012-12-07",1
177698,6253,"Monday","2012-09-10",9
177699,6735,"Wednesday","2013-12-18",8
177700,4883,"Tuesday","2013-06-18",5
177701,3205,"Wednesday","2013-03-20",7
177702,3768,"Friday","2012-10-26",10
177703,1457,"Tuesday","2013-09-24",9
177704,3137,"Wednesday","2013-04-10",4
177705,600,"Friday","2013-08-30",6
177706,2067,"Tuesday","2013-02-19",3
177707,5382,"Tuesday","2013-07-30",4
177708,5491,"Tuesday","2013-06-25",8
177709,6042,"Wednesday","2012-05-23",8
177710,3083,"Thursday","2013-08-22",8
177711,6288,"Wednesday","2013-02-20",5
177712,5326,"Tuesday","2012-10-30",6
177713,4828,"Friday","2013-11-01",11
177714,1019,"Friday","2013-08-30",11
177715,1354,"Wednesday","2013-07-10",4
177716,6213,"Thursday","2012-11-29",9
177717,2032,"Tuesday","2012-10-30",6
177718,4707,"Wednesday","2013-12-11",8
177719,3355,"Monday","2012-03-05",8
177720,1818,"Thursday","2013-09-05",5
177721,6386,"Wednesday","2013-05-29",5
177722,977,"Wednesday","2013-02-20",5
177723,4524,"Thursday","2012-05-03",2
177724,9,"Thursday","2013-12-19",10
177725,1266,"Saturday","2012-09-08",1
177726,4452,"Monday","2012-08-06",7
177727,2688,"Monday","2012-01-09",3
177728,2562,"Friday","2013-01-11",1
177729,3508,"Thursday","2012-07-19",6
177730,5367,"Saturday","2012-06-30",5
177731,6635,"Thursday","2012-07-19",7
177732,6096,"Friday","2012-04-13",2
177733,2448,"Wednesday","2012-08-01",2
177734,6854,"Saturday","2012-09-29",5
177735,6781,"Saturday","2012-11-24",11
177736,5786,"Wednesday","2013-01-16",7
177737,4433,"Friday","2013-11-08",11
177738,1699,"Wednesday","2013-06-19",5
177739,2978,"Monday","2013-04-22",3
177740,2752,"Tuesday","2013-02-05",2
177741,3215,"Tuesday","2012-03-27",6
177742,6864,"Thursday","2013-04-11",2
177743,4196,"Tuesday","2013-04-09",1
177744,6870,"Wednesday","2013-07-10",2
177745,2339,"Friday","2013-05-17",1
177746,1469,"Monday","2013-01-14",5
177747,4559,"Wednesday","2012-02-15",4
177748,1187,"Wednesday","2013-02-13",4
177749,5338,"Monday","2013-09-23",5
177750,5946,"Tuesday","2013-12-17",4
177751,6507,"Friday","2013-08-30",3
177752,2717,"Wednesday","2012-10-17",3
177753,659,"Thursday","2013-09-26",6
177754,306,"Wednesday","2012-07-25",7
177755,2308,"Wednesday","2012-02-01",8
177756,6131,"Thursday","2012-05-10",11
177757,1201,"Monday","2013-08-26",1
177758,2850,"Saturday","2012-08-18",9
177759,3770,"Tuesday","2012-07-17",11
177760,707,"Wednesday","2013-07-17",11
177761,221,"Monday","2012-01-02",6
177762,2705,"Monday","2013-01-21",8
177763,6769,"Tuesday","2012-07-17",6
177764,1403,"Friday","2013-03-08",11
177765,142,"Thursday","2012-08-30",11
177766,5805,"Monday","2012-05-21",7
177767,4760,"Friday","2012-10-12",3
177768,2240,"Monday","2012-12-10",5
177769,6618,"Monday","2012-02-20",1
177770,792,"Wednesday","2013-01-30",10
177771,950,"Thursday","2012-08-09",11
177772,233,"Thursday","2013-09-05",1
177773,1340,"Friday","2013-02-22",2
177774,4477,"Tuesday","2013-07-23",11
177775,5573,"Saturday","2013-04-27",1
177776,2916,"Friday","2012-06-01",4
177777,3984,"Wednesday","2013-08-28",10
177778,3295,"Wednesday","2012-11-07",4
177779,5723,"Thursday","2012-10-04",6
177780,4285,"Friday","2013-12-27",3
177781,1982,"Tuesday","2013-11-26",3
177782,4532,"Friday","2012-07-27",9
177783,2080,"Wednesday","2013-05-29",10
177784,4365,"Tuesday","2012-09-11",1
177785,5304,"Saturday","2012-03-03",7
177786,6646,"Monday","2013-04-29",3
177787,4441,"Tuesday","2012-07-17",7
177788,765,"Friday","2013-07-26",4
177789,6016,"Friday","2013-10-18",8
177790,5997,"Thursday","2012-06-21",6
177791,6274,"Monday","2013-03-11",6
177792,1647,"Thursday","2012-12-06",10
177793,6653,"Friday","2012-09-07",3
177794,1594,"Tuesday","2012-08-28",10
177795,6263,"Friday","2012-08-10",8
177796,398,"Wednesday","2012-06-06",4
177797,1662,"Monday","2013-10-14",11
177798,231,"Tuesday","2012-03-27",1
177799,7002,"Thursday","2013-01-17",10
177800,4387,"Monday","2013-11-25",8
177801,5677,"Saturday","2012-07-21",4
177802,39,"Wednesday","2012-07-11",5
177803,3569,"Friday","2012-05-04",8
177804,4274,"Tuesday","2012-10-30",4
177805,2528,"Wednesday","2012-02-22",2
177806,2476,"Tuesday","2013-01-22",4
177807,6702,"Friday","2012-07-13",5
177808,2906,"Monday","2012-02-13",2
177809,5672,"Tuesday","2013-02-26",2
177810,617,"Wednesday","2013-08-07",7
177811,3276,"Friday","2012-07-13",8
177812,6877,"Monday","2013-11-18",3
177813,4282,"Wednesday","2012-06-13",8
177814,4918,"Tuesday","2012-09-25",10
177815,3977,"Friday","2013-11-15",9
177816,6934,"Monday","2013-01-21",11
177817,3131,"Monday","2012-08-06",5
177818,438,"Saturday","2013-06-15",1
177819,230,"Saturday","2013-06-08",9
177820,6961,"Thursday","2013-03-07",2
177821,2544,"Wednesday","2012-05-16",4
177822,594,"Tuesday","2012-07-17",4
177823,3510,"Monday","2012-09-10",9
177824,1829,"Monday","2013-06-03",4
177825,6561,"Thursday","2012-04-19",1
177826,700,"Tuesday","2013-10-01",5
177827,979,"Thursday","2012-12-06",8
177828,3076,"Friday","2012-04-13",9
177829,7048,"Sunday","2013-06-23",10
177830,4352,"Wednesday","2013-06-05",4
177831,4967,"Thursday","2012-03-29",9
177832,4322,"Wednesday","2012-04-18",2
177833,5093,"Tuesday","2013-11-12",8
177834,4837,"Friday","2013-11-22",2
177835,5022,"Thursday","2012-11-22",6
177836,1112,"Tuesday","2012-12-11",6
177837,5760,"Tuesday","2012-10-30",7
177838,3568,"Monday","2012-01-02",11
